OA Code,LA Name,Region Name,OAC11UK0039
E00164083,Bromsgrove,West Midlands,23.6760124610592,
E00164002,Bromsgrove,West Midlands,28.3333333333333,
E00163892,Bromsgrove,West Midlands,15.7446808510638,
E00163891,Bromsgrove,West Midlands,28.3154121863799,
E00159356,Warwick,West Midlands,50.7177033492823,
E00164000,Bromsgrove,West Midlands,15.0602409638554,
E00164003,Bromsgrove,West Midlands,25.4491017964072,
E00159355,Warwick,West Midlands,57.1428571428571,
E00151202,South Staffordshire,West Midlands,38.4353741496599,
E00164081,Bromsgrove,West Midlands,27.7258566978193,
E00163890,Bromsgrove,West Midlands,13.0952380952381,
E00151203,South Staffordshire,West Midlands,26.8085106382979,
E00159358,Warwick,West Midlands,49.4949494949495,
E00151200,South Staffordshire,West Midlands,29.8850574712644,
E00164001,Bromsgrove,West Midlands,34.5238095238095,
E00151201,South Staffordshire,West Midlands,31.7777777777778,
E00164080,Bromsgrove,West Midlands,41.0526315789474,
E00159359,Warwick,West Midlands,41.9161676646707,
E00164088,Bromsgrove,West Midlands,15.8273381294964,
E00151206,South Staffordshire,West Midlands,21.5827338129496,
E00151207,South Staffordshire,West Midlands,19.2513368983957,
E00151204,South Staffordshire,West Midlands,24,
E00159582,Warwick,West Midlands,42.5438596491228,
E00151205,South Staffordshire,West Midlands,29.4372294372294,
E00151208,South Staffordshire,West Midlands,18.3962264150943,
E00151209,South Staffordshire,West Midlands,28.2467532467532,
E00159502,Warwick,West Midlands,34.8275862068965,
E00159583,Warwick,West Midlands,42.7230046948357,
E00159503,Warwick,West Midlands,40.5263157894737,
E00159500,Warwick,West Midlands,43.1372549019608,
E00159509,Warwick,West Midlands,43.8144329896907,
E00159507,Warwick,West Midlands,42.1052631578947,
E00159581,Warwick,West Midlands,53.4313725490196,
E00159585,Warwick,West Midlands,23.265306122449,
E00159504,Warwick,West Midlands,43.8502673796791,
E00159588,Warwick,West Midlands,42.1940928270042,
E00159501,Warwick,West Midlands,37.1323529411765,
E00158780,Rugby,West Midlands,23.8738738738739,
E00158784,Rugby,West Midlands,23.175965665236,
E00159508,Warwick,West Midlands,42.7027027027027,
E00158788,Rugby,West Midlands,25.4237288135593,
E00159580,Warwick,West Midlands,45.1298701298701,
E00159587,Warwick,West Midlands,25.9911894273128,
E00159603,Warwick,West Midlands,48.936170212766,
E00159601,Warwick,West Midlands,47.5524475524476,
E00159602,Warwick,West Midlands,58.0246913580247,
E00159506,Warwick,West Midlands,37.4468085106383,
E00163942,Bromsgrove,West Midlands,44.6886446886447,
E00159586,Warwick,West Midlands,39.247311827957,
E00163943,Bromsgrove,West Midlands,47.0238095238095,
E00163946,Bromsgrove,West Midlands,37.5816993464052,
E00163947,Bromsgrove,West Midlands,26.578073089701,
E00151193,South Staffordshire,West Midlands,29.6747967479675,
E00163944,Bromsgrove,West Midlands,41.3793103448276,
E00163945,Bromsgrove,West Midlands,50.5882352941176,
E00163940,Bromsgrove,West Midlands,40.3508771929825,
E00163941,Bromsgrove,West Midlands,35.7400722021661,
E00163948,Bromsgrove,West Midlands,36.3636363636364,
E00151192,South Staffordshire,West Midlands,39.3333333333333,
E00163949,Bromsgrove,West Midlands,38.801261829653,
E00164012,Bromsgrove,West Midlands,31.3725490196078,
E00151191,South Staffordshire,West Midlands,23.8317757009346,
E00164093,Bromsgrove,West Midlands,30.188679245283,
E00164013,Bromsgrove,West Midlands,32.3076923076923,
E00164016,Bromsgrove,West Midlands,33.2046332046332,
E00164097,Bromsgrove,West Midlands,26.797385620915,
E00151190,South Staffordshire,West Midlands,15.0684931506849,
E00164017,Bromsgrove,West Midlands,40.0900900900901,
E00164096,Bromsgrove,West Midlands,26.6423357664234,
E00164092,Bromsgrove,West Midlands,19.3548387096774,
E00164010,Bromsgrove,West Midlands,14.5522388059702,
E00164018,Bromsgrove,West Midlands,21.301775147929,
E00164091,Bromsgrove,West Midlands,22.65625,
E00164011,Bromsgrove,West Midlands,15.3409090909091,
E00164014,Bromsgrove,West Midlands,20.1834862385321,
E00164095,Bromsgrove,West Midlands,16.4383561643836,
E00164099,Bromsgrove,West Midlands,22.3938223938224,
E00164015,Bromsgrove,West Midlands,42.9787234042553,
E00164094,Bromsgrove,West Midlands,16.3934426229508,
E00164090,Bromsgrove,West Midlands,14.40329218107,
E00164019,Bromsgrove,West Midlands,39.8963730569948,
E00151212,South Staffordshire,West Midlands,28.515625,
E00151213,South Staffordshire,West Midlands,16.412213740458,
E00159592,Warwick,West Midlands,48.471615720524,
E00164098,Bromsgrove,West Midlands,23.1707317073171,
E00159591,Warwick,West Midlands,48.3333333333333,
E00159510,Warwick,West Midlands,49.8452012383901,
E00151210,South Staffordshire,West Midlands,29.0196078431373,
E00151211,South Staffordshire,West Midlands,18.2291666666667,
E00151216,South Staffordshire,West Midlands,21.875,
E00159516,Warwick,West Midlands,34.5588235294118,
E00151217,South Staffordshire,West Midlands,16.2264150943396,
E00151214,South Staffordshire,West Midlands,35.9848484848485,
E00151215,South Staffordshire,West Midlands,33.596837944664,
E00151218,South Staffordshire,West Midlands,25.8620689655172,
E00159590,Warwick,West Midlands,34.3511450381679,
E00159511,Warwick,West Midlands,49.5114006514658,
E00159597,Warwick,West Midlands,55.8139534883721,
E00159599,Warwick,West Midlands,56.6308243727599,
E00151219,South Staffordshire,West Midlands,36.1867704280156,
E00159596,Warwick,West Midlands,58.0536912751678,
E00158796,Rugby,West Midlands,24.2424242424242,
E00158791,Rugby,West Midlands,15.2777777777778,
E00158790,Rugby,West Midlands,25,
E00159514,Warwick,West Midlands,41.3284132841328,
E00158797,Rugby,West Midlands,24.7349823321555,
E00158795,Rugby,West Midlands,39.7435897435897,
E00158794,Rugby,West Midlands,31.7391304347826,
E00159595,Warwick,West Midlands,43.7229437229437,
E00052611,Wolverhampton,West Midlands,13.5135135135135,
E00159617,Warwick,West Midlands,53.4246575342466,
E00159619,Warwick,West Midlands,50.1930501930502,
E00159614,Warwick,West Midlands,43.5897435897436,
E00159618,Warwick,West Midlands,48.3739837398374,
E00159616,Warwick,West Midlands,23.8095238095238,
E00163864,Bromsgrove,West Midlands,27.8195488721804,
E00163952,Bromsgrove,West Midlands,49.6124031007752,
E00163953,Bromsgrove,West Midlands,54.1984732824427,
E00163950,Bromsgrove,West Midlands,49.8257839721254,
E00163860,Bromsgrove,West Midlands,24.3243243243243,
E00163865,Bromsgrove,West Midlands,21.875,
E00163861,Bromsgrove,West Midlands,37.1134020618557,
E00163866,Bromsgrove,West Midlands,24.3478260869565,
E00163951,Bromsgrove,West Midlands,51.9823788546256,
E00163956,Bromsgrove,West Midlands,32.3529411764706,
E00163868,Bromsgrove,West Midlands,19.5402298850575,
E00163957,Bromsgrove,West Midlands,47.3015873015873,
E00163954,Bromsgrove,West Midlands,55.3505535055351,
E00163867,Bromsgrove,West Midlands,20.8333333333333,
E00163869,Bromsgrove,West Midlands,23.8805970149254,
E00168345,Rugby,West Midlands,27.3062730627306,
E00163955,Bromsgrove,West Midlands,55.3505535055351,
E00163923,Bromsgrove,West Midlands,37.1621621621622,
E00163958,Bromsgrove,West Midlands,46.5714285714286,
E00163959,Bromsgrove,West Midlands,50.8591065292096,
E00163929,Bromsgrove,West Midlands,44.2028985507246,
E00163922,Bromsgrove,West Midlands,51.0822510822511,
E00163920,Bromsgrove,West Midlands,41.9672131147541,
E00151167,South Staffordshire,West Midlands,27.3972602739726,
E00151165,South Staffordshire,West Midlands,27.0833333333333,
E00165186,Wychavon,West Midlands,24.5454545454545,
E00151168,South Staffordshire,West Midlands,26.2569832402235,
E00163921,Bromsgrove,West Midlands,36.5591397849462,
E00151169,South Staffordshire,West Midlands,23.4939759036145,
E00053102,Wolverhampton,West Midlands,40.4669260700389,
E00053183,Wolverhampton,West Midlands,14.1732283464567,
E00163926,Bromsgrove,West Midlands,38.1395348837209,
E00163878,Bromsgrove,West Midlands,21.1764705882353,
E00163879,Bromsgrove,West Midlands,21.7573221757322,
E00163927,Bromsgrove,West Midlands,51.2455516014235,
E00158822,Rugby,West Midlands,37.7551020408163,
E00159066,Stratford-on-Avon,West Midlands,38.121546961326,
E00163924,Bromsgrove,West Midlands,31.3725490196078,
E00151083,South Staffordshire,West Midlands,37.4531835205993,
E00151080,South Staffordshire,West Midlands,32.6359832635983,
E00163925,Bromsgrove,West Midlands,41.0334346504559,
E00158820,Rugby,West Midlands,26.3358778625954,
E00163928,Bromsgrove,West Midlands,37.593984962406,
E00151082,South Staffordshire,West Midlands,21.8487394957983,
E00151081,South Staffordshire,West Midlands,31.8367346938775,
E00151087,South Staffordshire,West Midlands,46.2555066079295,
E00151086,South Staffordshire,West Midlands,29.8245614035088,
E00159480,Warwick,West Midlands,47.9365079365079,
E00151085,South Staffordshire,West Midlands,29.746835443038,
E00151084,South Staffordshire,West Midlands,40.7017543859649,
E00158828,Rugby,West Midlands,28.2700421940928,
E00159304,Stratford-on-Avon,West Midlands,32.5842696629214,
E00158826,Rugby,West Midlands,31.8548387096774,
E00159302,Stratford-on-Avon,West Midlands,36.8421052631579,
E00159303,Stratford-on-Avon,West Midlands,37.4331550802139,
E00159300,Stratford-on-Avon,West Midlands,36.5384615384615,
E00159301,Stratford-on-Avon,West Midlands,48.046875,
E00158769,Rugby,West Midlands,42.4137931034483,
E00159577,Warwick,West Midlands,43.9446366782007,
E00053190,Wolverhampton,West Midlands,17.1314741035857,
E00159380,Warwick,West Midlands,47.9245283018868,
E00163932,Bromsgrove,West Midlands,43.1137724550898,
E00159578,Warwick,West Midlands,50.1661129568106,
E00159579,Warwick,West Midlands,47.0873786407767,
E00053111,Wolverhampton,West Midlands,38.1987577639752,
E00163931,Bromsgrove,West Midlands,33.1210191082803,
E00163933,Bromsgrove,West Midlands,32.4324324324324,
E00164120,Bromsgrove,West Midlands,27.6470588235294,
E00164124,Bromsgrove,West Midlands,30.8550185873606,
E00164121,Bromsgrove,West Midlands,31.1643835616438,
E00164122,Bromsgrove,West Midlands,16.3551401869159,
E00163936,Bromsgrove,West Midlands,44.0816326530612,
E00164125,Bromsgrove,West Midlands,34.6774193548387,
E00163938,Bromsgrove,West Midlands,38.8278388278388,
E00163937,Bromsgrove,West Midlands,35.1648351648352,
E00164123,Bromsgrove,West Midlands,31.4606741573034,
E00164126,Bromsgrove,West Midlands,35.7827476038339,
E00163939,Bromsgrove,West Midlands,37.7289377289377,
E00163934,Bromsgrove,West Midlands,39.5437262357414,
E00151170,South Staffordshire,West Midlands,31.6804407713499,
E00163930,Bromsgrove,West Midlands,49.5967741935484,
E00151171,South Staffordshire,West Midlands,22.8758169934641,
E00163935,Bromsgrove,West Midlands,46.7432950191571,
E00164076,Bromsgrove,West Midlands,23.0046948356808,
E00163842,Bromsgrove,West Midlands,39.6363636363636,
E00163843,Bromsgrove,West Midlands,6.48148148148148,
E00164072,Bromsgrove,West Midlands,26.9230769230769,
E00164073,Bromsgrove,West Midlands,33.6996336996337,
E00163844,Bromsgrove,West Midlands,25,
E00163841,Bromsgrove,West Midlands,28.5012285012285,
E00163846,Bromsgrove,West Midlands,35.678391959799,
E00164075,Bromsgrove,West Midlands,29.9065420560748,
E00163848,Bromsgrove,West Midlands,31.7757009345794,
E00163847,Bromsgrove,West Midlands,46.4788732394366,
E00164077,Bromsgrove,West Midlands,23.7704918032787,
E00164078,Bromsgrove,West Midlands,24.8868778280543,
E00163849,Bromsgrove,West Midlands,31.5126050420168,
E00163845,Bromsgrove,West Midlands,40,
E00164079,Bromsgrove,West Midlands,33.0246913580247,
E00151092,South Staffordshire,West Midlands,31.4393939393939,
E00151091,South Staffordshire,West Midlands,20.5223880597015,
E00164074,Bromsgrove,West Midlands,35.6666666666667,
E00168327,Rugby,West Midlands,44.5414847161572,
E00172222,Bromsgrove,West Midlands,11.1919927206551,
E00168328,Rugby,West Midlands,31.7269076305221,
E00151094,South Staffordshire,West Midlands,38.0794701986755,
E00172221,Bromsgrove,West Midlands,49.2063492063492,
E00159497,Warwick,West Midlands,46.2603878116344,
E00172226,Bromsgrove,West Midlands,52.9411764705882,
E00172224,Bromsgrove,West Midlands,54.0441176470588,
E00172225,Bromsgrove,West Midlands,46.8503937007874,
E00159576,Warwick,West Midlands,50.9090909090909,
E00159494,Warwick,West Midlands,48.1927710843374,
E00159499,Warwick,West Midlands,49.4339622641509,
E00159498,Warwick,West Midlands,38.2716049382716,
E00158772,Rugby,West Midlands,33.3333333333333,
E00163983,Bromsgrove,West Midlands,15.0753768844221,
E00052679,Wolverhampton,West Midlands,23.3812949640288,
E00158773,Rugby,West Midlands,41.2698412698413,
E00158778,Rugby,West Midlands,45.8955223880597,
E00151149,South Staffordshire,West Midlands,30.5732484076433,
E00163984,Bromsgrove,West Midlands,33.7883959044369,
E00163902,Bromsgrove,West Midlands,36.6013071895425,
E00163981,Bromsgrove,West Midlands,51.6393442622951,
E00163900,Bromsgrove,West Midlands,14.3344709897611,
E00163989,Bromsgrove,West Midlands,35.4938271604938,
E00163852,Bromsgrove,West Midlands,30.6603773584906,
E00163908,Bromsgrove,West Midlands,22.5,
E00163988,Bromsgrove,West Midlands,14.1935483870968,
E00163909,Bromsgrove,West Midlands,20.6751054852321,
E00163980,Bromsgrove,West Midlands,54.1353383458647,
E00163987,Bromsgrove,West Midlands,26.1603375527426,
E00163906,Bromsgrove,West Midlands,11.6129032258065,
E00163853,Bromsgrove,West Midlands,30.7692307692308,
E00163986,Bromsgrove,West Midlands,24.0506329113924,
E00164042,Bromsgrove,West Midlands,18.4873949579832,
E00163907,Bromsgrove,West Midlands,22.5531914893617,
E00163985,Bromsgrove,West Midlands,18.5770750988142,
E00163904,Bromsgrove,West Midlands,26.4492753623188,
E00163905,Bromsgrove,West Midlands,30.3921568627451,
E00151140,South Staffordshire,West Midlands,32.2033898305085,
E00151141,South Staffordshire,West Midlands,34.5,
E00163857,Bromsgrove,West Midlands,41.4634146341463,
E00164043,Bromsgrove,West Midlands,40.3448275862069,
E00164047,Bromsgrove,West Midlands,38.1147540983607,
E00163850,Bromsgrove,West Midlands,25.6809338521401,
E00163854,Bromsgrove,West Midlands,32.3008849557522,
E00163855,Bromsgrove,West Midlands,47.4626865671642,
E00163859,Bromsgrove,West Midlands,37.6518218623482,
E00164048,Bromsgrove,West Midlands,40.6143344709898,
E00164040,Bromsgrove,West Midlands,26.7206477732794,
E00164049,Bromsgrove,West Midlands,26.1603375527426,
E00052866,Wolverhampton,West Midlands,9.1703056768559,
E00164044,Bromsgrove,West Midlands,34.0336134453782,
E00164045,Bromsgrove,West Midlands,36.9318181818182,
E00163851,Bromsgrove,West Midlands,21.608040201005,
E00163858,Bromsgrove,West Midlands,41.869918699187,
E00172232,Bromsgrove,West Midlands,49.0974729241877,
E00164041,Bromsgrove,West Midlands,17.9487179487179,
E00172231,Bromsgrove,West Midlands,44.9324324324324,
E00163856,Bromsgrove,West Midlands,35.9649122807018,
E00159642,Warwick,West Midlands,17.7083333333333,
E00165243,Wychavon,West Midlands,33.7448559670782,
E00163993,Bromsgrove,West Midlands,28.1899109792285,
E00159644,Warwick,West Midlands,34.7826086956522,
E00159643,Warwick,West Midlands,33.6216216216216,
E00159640,Warwick,West Midlands,35.9223300970874,
E00159641,Warwick,West Midlands,37.6984126984127,
E00163912,Bromsgrove,West Midlands,21.6101694915254,
E00164102,Bromsgrove,West Midlands,35,
E00159645,Warwick,West Midlands,53.6050156739812,
E00164105,Bromsgrove,West Midlands,35.2112676056338,
E00163916,Bromsgrove,West Midlands,17.7865612648221,
E00163992,Bromsgrove,West Midlands,45.7943925233645,
E00163913,Bromsgrove,West Midlands,37.0242214532872,
E00163918,Bromsgrove,West Midlands,16.7701863354037,
E00164103,Bromsgrove,West Midlands,20.2898550724638,
E00163996,Bromsgrove,West Midlands,33.1564986737401,
E00163998,Bromsgrove,West Midlands,34.3642611683849,
E00164106,Bromsgrove,West Midlands,28.6324786324786,
E00163917,Bromsgrove,West Midlands,25.390625,
E00163991,Bromsgrove,West Midlands,25.2525252525253,
E00163910,Bromsgrove,West Midlands,32.8621908127208,
E00163919,Bromsgrove,West Midlands,37.2384937238494,
E00164100,Bromsgrove,West Midlands,33.3333333333333,
E00163995,Bromsgrove,West Midlands,41.0596026490066,
E00163914,Bromsgrove,West Midlands,11.1111111111111,
E00163990,Bromsgrove,West Midlands,41.6030534351145,
E00164108,Bromsgrove,West Midlands,17.0403587443946,
E00163911,Bromsgrove,West Midlands,23.1292517006803,
E00164107,Bromsgrove,West Midlands,40.9252669039146,
E00164104,Bromsgrove,West Midlands,29.2490118577075,
E00163997,Bromsgrove,West Midlands,32.2751322751323,
E00164109,Bromsgrove,West Midlands,26.0714285714286,
E00164101,Bromsgrove,West Midlands,26.5917602996255,
E00163994,Bromsgrove,West Midlands,27.6315789473684,
E00163915,Bromsgrove,West Midlands,10.2678571428571,
E00164052,Bromsgrove,West Midlands,36.4754098360656,
E00151155,South Staffordshire,West Midlands,25.5144032921811,
E00151150,South Staffordshire,West Midlands,40.0749063670412,
E00151156,South Staffordshire,West Midlands,29.3515358361775,
E00151157,South Staffordshire,West Midlands,31.9702602230483,
E00164050,Bromsgrove,West Midlands,34.251968503937,
E00158817,Rugby,West Midlands,33.6917562724014,
E00151066,South Staffordshire,West Midlands,19.0114068441065,
